"REF_DATE","GEO","DGUID","Sex","Age group","Ailments","Frequency","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1994","Estonia","","Females","15 years","Stomach ache","Seldom","Percent","239","units ","0","v665366","8.2.3.2.6","46","","","t","0"
"1994","Estonia","","Females","15 years","Stomach ache","Never","Percent","239","units ","0","v665367","8.2.3.2.7","37","","","t","0"
"1994","Estonia","","Females","15 years","Backache","Often","Percent","239","units ","0","v665892","8.2.3.3.1","6","","","t","0"
"1994","Estonia","","Females","15 years","Backache","Sometimes","Percent","239","units ","0","v665893","8.2.3.3.4","8","","","t","0"
"1994","Estonia","","Females","15 years","Backache","Seldom","Percent","239","units ","0","v665894","8.2.3.3.6","12","","","t","0"
"1994","Estonia","","Females","15 years","Backache","Never","Percent","239","units ","0","v665895","8.2.3.3.7","73","","","t","0"
"1994","Estonia","","Females","15 years","Feeling low (depressed)","Often","Percent","239","units ","0","v666420","8.2.3.4.1","11","","","t","0"
"1994","Estonia","","Females","15 years","Feeling low (depressed)","Sometimes","Percent","239","units ","0","v666421","8.2.3.4.4","20","","","t","0"
"1994","Estonia","","Females","15 years","Feeling low (depressed)","Seldom","Percent","239","units ","0","v666422","8.2.3.4.6","27","","","t","0"
"1994","Estonia","","Females","15 years","Feeling low (depressed)","Never","Percent","239","units ","0","v666423","8.2.3.4.7","41","","","t","0"
"1994","Estonia","","Females","15 years","Bad temper (irritability)","Often","Percent","239","units ","0","v666948","8.2.3.5.1","37","","","t","0"
"1994","Estonia","","Females","15 years","Bad temper (irritability)","Sometimes","Percent","239","units ","0","v666949","8.2.3.5.4","34","","","t","0"
"1994","Estonia","","Females","15 years","Bad temper (irritability)","Seldom","Percent","239","units ","0","v666950","8.2.3.5.6","22","","","t","0"
"1994","Estonia","","Females","15 years","Bad temper (irritability)","Never","Percent","239","units ","0","v666951","8.2.3.5.7","7","","","t","0"
"1994","Estonia","","Females","15 years","Feeling nervous","Often","Percent","239","units ","0","v667500","8.2.3.6.1","27","","","t","0"
"1994","Estonia","","Females","15 years","Feeling nervous","Sometimes","Percent","239","units ","0","v667501","8.2.3.6.4","26","","","t","0"
"1994","Estonia","","Females","15 years","Feeling nervous","Seldom","Percent","239","units ","0","v667502","8.2.3.6.6","26","","","t","0"
"1994","Estonia","","Females","15 years","Feeling nervous","Never","Percent","239","units ","0","v667503","8.2.3.6.7","20","","","t","0"
"1994","Estonia","","Females","15 years","Difficulty getting to sleep","Often","Percent","239","units ","0","v668052","8.2.3.7.1","22","","","t","0"
"1994","Estonia","","Females","15 years","Difficulty getting to sleep","Sometimes","Percent","239","units ","0","v668053","8.2.3.7.4","13","","","t","0"
"1994","Estonia","","Females","15 years","Difficulty getting to sleep","Seldom","Percent","239","units ","0","v668054","8.2.3.7.6","19","","","t","0"
"1994","Estonia","","Females","15 years","Difficulty getting to sleep","Never","Percent","239","units ","0","v668055","8.2.3.7.7","47","","","t","0"
"1994","Estonia","","Females","15 years","Feeling dizzy","Often","Percent","239","units ","0","v668604","8.2.3.8.1","21","","","t","0"
"1994","Estonia","","Females","15 years","Feeling dizzy","Sometimes","Percent","239","units ","0","v668605","8.2.3.8.4","24","","","t","0"
"1994","Estonia","","Females","15 years","Feeling dizzy","Seldom","Percent","239","units ","0","v668606","8.2.3.8.6","27","","","t","0"
"1994","Estonia","","Females","15 years","Feeling dizzy","Never","Percent","239","units ","0","v668607","8.2.3.8.7","27","","","t","0"
"1994","Estonia","","Females","15 years","Feeling tired in the morning","4 or more times a week","Percent","239","units ","0","v669135","8.2.3.9.2","15","","","","0"
"1994","Estonia","","Females","15 years","Feeling tired in the morning","1 to 3 times a week","Percent","239","units ","0","v669134","8.2.3.9.3","24","","","","0"
"1994","Estonia","","Females","15 years","Feeling tired in the morning","Once in a while","Percent","239","units ","0","v669133","8.2.3.9.5","51","","","","0"
"1994","Estonia","","Females","15 years","Feeling tired in the morning","Seldom/never","Percent","239","units ","0","v669132","8.2.3.9.8","11","","","","0"
"1994","Finland","","Males","11 years","Headache","Often","Percent","239","units ","0","v664584","9.1.1.1.1","7","","","t","0"
"1994","Finland","","Males","11 years","Headache","Sometimes","Percent","239","units ","0","v664585","9.1.1.1.4","16","","","t","0"
"1994","Finland","","Males","11 years","Headache","Seldom","Percent","239","units ","0","v664586","9.1.1.1.6","43","","","t","0"
"1994","Finland","","Males","11 years","Headache","Never","Percent","239","units ","0","v664587","9.1.1.1.7","35","","","t","0"
"1994","Finland","","Males","11 years","Stomach ache","Often","Percent","239","units ","0","v665112","9.1.1.2.1","3","","","t","0"
"1994","Finland","","Males","11 years","Stomach ache","Sometimes","Percent","239","units ","0","v665113","9.1.1.2.4","12","","","t","0"
"1994","Finland","","Males","11 years","Stomach ache","Seldom","Percent","239","units ","0","v665114","9.1.1.2.6","39","","","t","0"
"1994","Finland","","Males","11 years","Stomach ache","Never","Percent","239","units ","0","v665115","9.1.1.2.7","46","","","t","0"
"1994","Finland","","Males","11 years","Backache","Often","Percent","239","units ","0","v665632","9.1.1.3.1","3","","","t","0"
"1994","Finland","","Males","11 years","Backache","Sometimes","Percent","239","units ","0","v665633","9.1.1.3.4","5","","","t","0"
"1994","Finland","","Males","11 years","Backache","Seldom","Percent","239","units ","0","v665634","9.1.1.3.6","19","","","t","0"
"1994","Finland","","Males","11 years","Backache","Never","Percent","239","units ","0","v665635","9.1.1.3.7","73","","","t","0"
"1994","Finland","","Males","11 years","Feeling low (depressed)","Often","Percent","239","units ","0","v666160","9.1.1.4.1","12","","","t","0"
"1994","Finland","","Males","11 years","Feeling low (depressed)","Sometimes","Percent","239","units ","0","v666161","9.1.1.4.4","17","","","t","0"
"1994","Finland","","Males","11 years","Feeling low (depressed)","Seldom","Percent","239","units ","0","v666162","9.1.1.4.6","36","","","t","0"
"1994","Finland","","Males","11 years","Feeling low (depressed)","Never","Percent","239","units ","0","v666163","9.1.1.4.7","35","","","t","0"
"1994","Finland","","Males","11 years","Bad temper (irritability)","Often","Percent","239","units ","0","v666680","9.1.1.5.1","20","","","t","0"
"1994","Finland","","Males","11 years","Bad temper (irritability)","Sometimes","Percent","239","units ","0","v666681","9.1.1.5.4","31","","","t","0"
"1994","Finland","","Males","11 years","Bad temper (irritability)","Seldom","Percent","239","units ","0","v666682","9.1.1.5.6","31","","","t","0"
"1994","Finland","","Males","11 years","Bad temper (irritability)","Never","Percent","239","units ","0","v666683","9.1.1.5.7","18","","","t","0"
"1994","Finland","","Males","11 years","Feeling nervous","Often","Percent","239","units ","0","v667224","9.1.1.6.1","15","","","t","0"
"1994","Finland","","Males","11 years","Feeling nervous","Sometimes","Percent","239","units ","0","v667225","9.1.1.6.4","26","","","t","0"
"1994","Finland","","Males","11 years","Feeling nervous","Seldom","Percent","239","units ","0","v667226","9.1.1.6.6","32","","","t","0"
"1994","Finland","","Males","11 years","Feeling nervous","Never","Percent","239","units ","0","v667227","9.1.1.6.7","27","","","t","0"
"1994","Finland","","Males","11 years","Difficulty getting to sleep","Often","Percent","239","units ","0","v667776","9.1.1.7.1","16","","","t","0"
"1994","Finland","","Males","11 years","Difficulty getting to sleep","Sometimes","Percent","239","units ","0","v667777","9.1.1.7.4","12","","","t","0"
"1994","Finland","","Males","11 years","Difficulty getting to sleep","Seldom","Percent","239","units ","0","v667778","9.1.1.7.6","23","","","t","0"
"1994","Finland","","Males","11 years","Difficulty getting to sleep","Never","Percent","239","units ","0","v667779","9.1.1.7.7","49","","","t","0"
"1994","Finland","","Males","11 years","Feeling dizzy","Often","Percent","239","units ","0","v668328","9.1.1.8.1","3","","","t","0"
"1994","Finland","","Males","11 years","Feeling dizzy","Sometimes","Percent","239","units ","0","v668329","9.1.1.8.4","6","","","t","0"
"1994","Finland","","Males","11 years","Feeling dizzy","Seldom","Percent","239","units ","0","v668330","9.1.1.8.6","15","","","t","0"
"1994","Finland","","Males","11 years","Feeling dizzy","Never","Percent","239","units ","0","v668331","9.1.1.8.7","76","","","t","0"
"1994","Finland","","Males","11 years","Feeling tired in the morning","4 or more times a week","Percent","239","units ","0","v668875","9.1.1.9.2","24","","","","0"
"1994","Finland","","Males","11 years","Feeling tired in the morning","1 to 3 times a week","Percent","239","units ","0","v668874","9.1.1.9.3","31","","","","0"
"1994","Finland","","Males","11 years","Feeling tired in the morning","Once in a while","Percent","239","units ","0","v668873","9.1.1.9.5","28","","","","0"
"1994","Finland","","Males","11 years","Feeling tired in the morning","Seldom/never","Percent","239","units ","0","v668872","9.1.1.9.8","18","","","","0"
"1994","Finland","","Males","13 years","Headache","Often","Percent","239","units ","0","v664768","9.1.2.1.1","9","","","t","0"
"1994","Finland","","Males","13 years","Headache","Sometimes","Percent","239","units ","0","v664769","9.1.2.1.4","17","","","t","0"
"1994","Finland","","Males","13 years","Headache","Seldom","Percent","239","units ","0","v664770","9.1.2.1.6","42","","","t","0"
"1994","Finland","","Males","13 years","Headache","Never","Percent","239","units ","0","v664771","9.1.2.1.7","32","","","t","0"
"1994","Finland","","Males","13 years","Stomach ache","Often","Percent","239","units ","0","v665280","9.1.2.2.1","4","","","t","0"
"1994","Finland","","Males","13 years","Stomach ache","Sometimes","Percent","239","units ","0","v665281","9.1.2.2.4","12","","","t","0"
"1994","Finland","","Males","13 years","Stomach ache","Seldom","Percent","239","units ","0","v665282","9.1.2.2.6","39","","","t","0"
"1994","Finland","","Males","13 years","Stomach ache","Never","Percent","239","units ","0","v665283","9.1.2.2.7","46","","","t","0"
"1994","Finland","","Males","13 years","Backache","Often","Percent","239","units ","0","v665808","9.1.2.3.1","3","","","t","0"
"1994","Finland","","Males","13 years","Backache","Sometimes","Percent","239","units ","0","v665809","9.1.2.3.4","8","","","t","0"
"1994","Finland","","Males","13 years","Backache","Seldom","Percent","239","units ","0","v665810","9.1.2.3.6","28","","","t","0"
"1994","Finland","","Males","13 years","Backache","Never","Percent","239","units ","0","v665811","9.1.2.3.7","61","","","t","0"
"1994","Finland","","Males","13 years","Feeling low (depressed)","Often","Percent","239","units ","0","v666336","9.1.2.4.1","11","","","t","0"
"1994","Finland","","Males","13 years","Feeling low (depressed)","Sometimes","Percent","239","units ","0","v666337","9.1.2.4.4","20","","","t","0"
"1994","Finland","","Males","13 years","Feeling low (depressed)","Seldom","Percent","239","units ","0","v666338","9.1.2.4.6","37","","","t","0"
"1994","Finland","","Males","13 years","Feeling low (depressed)","Never","Percent","239","units ","0","v666339","9.1.2.4.7","32","","","t","0"
"1994","Finland","","Males","13 years","Bad temper (irritability)","Often","Percent","239","units ","0","v666856","9.1.2.5.1","22","","","t","0"
"1994","Finland","","Males","13 years","Bad temper (irritability)","Sometimes","Percent","239","units ","0","v666857","9.1.2.5.4","33","","","t","0"
"1994","Finland","","Males","13 years","Bad temper (irritability)","Seldom","Percent","239","units ","0","v666858","9.1.2.5.6","30","","","t","0"
"1994","Finland","","Males","13 years","Bad temper (irritability)","Never","Percent","239","units ","0","v666859","9.1.2.5.7","16","","","t","0"
"1994","Finland","","Males","13 years","Feeling nervous","Often","Percent","239","units ","0","v667408","9.1.2.6.1","14","","","t","0"
"1994","Finland","","Males","13 years","Feeling nervous","Sometimes","Percent","239","units ","0","v667409","9.1.2.6.4","27","","","t","0"
"1994","Finland","","Males","13 years","Feeling nervous","Seldom","Percent","239","units ","0","v667410","9.1.2.6.6","30","","","t","0"
"1994","Finland","","Males","13 years","Feeling nervous","Never","Percent","239","units ","0","v667411","9.1.2.6.7","28","","","t","0"
"1994","Finland","","Males","13 years","Difficulty getting to sleep","Often","Percent","239","units ","0","v667960","9.1.2.7.1","12","","","t","0"
"1994","Finland","","Males","13 years","Difficulty getting to sleep","Sometimes","Percent","239","units ","0","v667961","9.1.2.7.4","16","","","t","0"
"1994","Finland","","Males","13 years","Difficulty getting to sleep","Seldom","Percent","239","units ","0","v667962","9.1.2.7.6","23","","","t","0"
"1994","Finland","","Males","13 years","Difficulty getting to sleep","Never","Percent","239","units ","0","v667963","9.1.2.7.7","48","","","t","0"
"1994","Finland","","Males","13 years","Feeling dizzy","Often","Percent","239","units ","0","v668512","9.1.2.8.1","6","","","t","0"
"1994","Finland","","Males","13 years","Feeling dizzy","Sometimes","Percent","239","units ","0","v668513","9.1.2.8.4","7","","","t","0"
"1994","Finland","","Males","13 years","Feeling dizzy","Seldom","Percent","239","units ","0","v668514","9.1.2.8.6","21","","","t","0"
"1994","Finland","","Males","13 years","Feeling dizzy","Never","Percent","239","units ","0","v668515","9.1.2.8.7","65","","","t","0"
"1994","Finland","","Males","13 years","Feeling tired in the morning","4 or more times a week","Percent","239","units ","0","v669051","9.1.2.9.2","33","","","","0"
"1994","Finland","","Males","13 years","Feeling tired in the morning","1 to 3 times a week","Percent","239","units ","0","v669050","9.1.2.9.3","36","","","","0"
"1994","Finland","","Males","13 years","Feeling tired in the morning","Once in a while","Percent","239","units ","0","v669049","9.1.2.9.5","23","","","","0"
"1994","Finland","","Males","13 years","Feeling tired in the morning","Seldom/never","Percent","239","units ","0","v669048","9.1.2.9.8","8","","","","0"
"1994","Finland","","Males","15 years","Headache","Often","Percent","239","units ","0","v664952","9.1.3.1.1","5","","","t","0"
"1994","Finland","","Males","15 years","Headache","Sometimes","Percent","239","units ","0","v664953","9.1.3.1.4","17","","","t","0"
